"line_id","order_id","so_number","product_code","quantity","unit_price","line_total","created_at"
16604,1606,BH26.0891,"000230002013000",3.00,1799444.00,5398332.00,2026-05-19 22:11:27.114 +0700
16605,1606,BH26.0891,"000230002023000",5.00,1799444.00,8997220.00,2026-05-19 22:11:27.114 +0700
16606,1606,BH26.0891,"000333002022002",5.00,2294444.00,11472220.00,2026-05-19 22:11:27.114 +0700
16607,1606,BH26.0891,"000331002022000",3.00,1799444.00,5398332.00,2026-05-19 22:11:27.114 +0700
16608,1606,BH26.0891,"000331002001000",5.00,1799444.00,8997220.00,2026-05-19 22:11:27.114 +0700
16609,1587,BH26.0892,"000209002003000",3.00,1469444.00,4408332.00,2026-05-19 22:11:27.114 +0700
16610,1587,BH26.0892,"000209002025000",7.00,1469444.00,10286108.00,2026-05-19 22:11:27.114 +0700
16611,1587,BH26.0892,"1040010000080000",1.00,1326851.00,1326851.00,2026-05-19 22:11:27.114 +0700
16612,1587,BH26.0892,"000230002002000",5.00,1799444.00,8997220.00,2026-05-19 22:11:27.114 +0700
16613,1587,BH26.0892,"000230002009000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16614,1587,BH26.0892,"000230002013000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16615,1587,BH26.0892,"000230002014000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16616,1587,BH26.0892,"000230002023000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16617,1587,BH26.0892,"1000220020090000",10.00,943888.00,9438880.00,2026-05-19 22:11:27.114 +0700
16618,1587,BH26.0892,"1000240020090000",5.00,943888.00,4719440.00,2026-05-19 22:11:27.114 +0700
16619,1587,BH26.0892,"1040010000080000",2.00,1326851.00,2653702.00,2026-05-19 22:11:27.114 +0700
16620,1588,BH26.0893,"000225002025000",5.00,1616111.00,8080555.00,2026-05-19 22:11:27.114 +0700
16621,1588,BH26.0893,"000131002004005",3.00,1169907.00,3509721.00,2026-05-19 22:11:27.114 +0700
16622,1588,BH26.0893,"000131002008001",1.00,1169907.00,1169907.00,2026-05-19 22:11:27.114 +0700
16623,1588,BH26.0893,"000224002023000",20.00,1555000.00,31100000.00,2026-05-19 22:11:27.114 +0700
16624,1588,BH26.0893,"000224002024000",2.00,1555000.00,3110000.00,2026-05-19 22:11:27.114 +0700
16625,1588,BH26.0893,"000230002023000",3.00,1799444.00,5398332.00,2026-05-19 22:11:27.114 +0700
16626,1588,BH26.0893,"000225002025000",5.00,1616111.00,8080555.00,2026-05-19 22:11:27.114 +0700
16627,1588,BH26.0893,"000225002002000",10.00,1616111.00,16161110.00,2026-05-19 22:11:27.114 +0700
16628,1588,BH26.0893,"000224002023000",10.00,1555000.00,15550000.00,2026-05-19 22:11:27.114 +0700
16629,1588,BH26.0893,"000224002024000",10.00,1555000.00,15550000.00,2026-05-19 22:11:27.114 +0700
16630,1589,BH26.0894,"000230002009000",5.00,1799444.00,8997220.00,2026-05-19 22:11:27.114 +0700
16631,1589,BH26.0894,"000230002023000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16632,1589,BH26.0894,"000230002013000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16633,1589,BH26.0894,"000230002002000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16634,1589,BH26.0894,"000230002014000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16635,1589,BH26.0894,"000337002008000",2.00,1622222.00,3244444.00,2026-05-19 22:11:27.114 +0700
16636,1589,BH26.0894,"000225002015000",3.00,1616111.00,4848333.00,2026-05-19 22:11:27.114 +0700
16637,1589,BH26.0894,"000225002023000",4.00,1616111.00,6464444.00,2026-05-19 22:11:27.114 +0700
16638,1589,BH26.0894,"000225002025000",3.00,1616111.00,4848333.00,2026-05-19 22:11:27.114 +0700
16639,1589,BH26.0894,"000331002001000",3.00,1799444.00,5398332.00,2026-05-19 22:11:27.114 +0700
16640,1589,BH26.0894,"000230002023000",3.00,1799444.00,5398332.00,2026-05-19 22:11:27.114 +0700
16641,1589,BH26.0894,"000230002013000",3.00,1799444.00,5398332.00,2026-05-19 22:11:27.114 +0700
16642,1589,BH26.0894,"000230002002000",3.00,1799444.00,5398332.00,2026-05-19 22:11:27.114 +0700
16643,1589,BH26.0894,"000230002014000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16644,1589,BH26.0894,"000336002022000",2.00,1377777.00,2755554.00,2026-05-19 22:11:27.114 +0700
16645,1589,BH26.0894,"000336002001000",2.00,1377777.00,2755554.00,2026-05-19 22:11:27.114 +0700
16646,1589,BH26.0894,"000217003001000",2.00,1591666.00,3183332.00,2026-05-19 22:11:27.114 +0700
16647,1589,BH26.0894,"000217003008000",2.00,1591666.00,3183332.00,2026-05-19 22:11:27.114 +0700
16648,1586,BH26.0895,"1010030010220000",1.00,6840277.00,6840277.00,2026-05-19 22:11:27.114 +0700
16649,1586,BH26.0895,"000232003002000",2.00,2233333.00,4466666.00,2026-05-19 22:11:27.114 +0700
16650,1586,BH26.0895,"000232003008000",3.00,2233333.00,6699999.00,2026-05-19 22:11:27.114 +0700
16651,1586,BH26.0895,"000207004000000",3.00,1530555.00,4591665.00,2026-05-19 22:11:27.114 +0700
16652,1586,BH26.0895,"000336002001000",3.00,1377777.00,4133331.00,2026-05-19 22:11:27.114 +0700
16653,1586,BH26.0895,"000336002022000",2.00,1377777.00,2755554.00,2026-05-19 22:11:27.114 +0700
16654,1586,BH26.0895,"000230002013000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16655,1569,BH26.0896,"000224002023000",1.00,1555000.00,1555000.00,2026-05-19 22:11:27.114 +0700
16656,1569,BH26.0896,"000226003014000",1.00,1683333.00,1683333.00,2026-05-19 22:11:27.114 +0700
16657,1569,BH26.0896,"000336002001000",2.00,1377777.00,2755554.00,2026-05-19 22:11:27.114 +0700
16658,1569,BH26.0896,"000336002022000",1.00,1377777.00,1377777.00,2026-05-19 22:11:27.114 +0700
16659,1569,BH26.0896,"000224002023000",2.00,1555000.00,3110000.00,2026-05-19 22:11:27.114 +0700
16660,1569,BH26.0896,"000224002024000",2.00,1555000.00,3110000.00,2026-05-19 22:11:27.114 +0700
16661,1569,BH26.0896,"000225002002000",2.00,1616111.00,3232222.00,2026-05-19 22:11:27.114 +0700
16662,1569,BH26.0896,"000225002023000",3.00,1616111.00,4848333.00,2026-05-19 22:11:27.114 +0700
16663,1569,BH26.0896,"000226003002000",2.00,1683333.00,3366666.00,2026-05-19 22:11:27.114 +0700
16664,1569,BH26.0896,"000226003014000",1.00,1683333.00,1683333.00,2026-05-19 22:11:27.114 +0700
16665,1569,BH26.0896,"000125002002000",1.00,1310555.00,1310555.00,2026-05-19 22:11:27.114 +0700
16666,1569,BH26.0896,"000334002001000",1.00,1652777.00,1652777.00,2026-05-19 22:11:27.114 +0700
16667,1569,BH26.0896,"000334002004000",1.00,1652777.00,1652777.00,2026-05-19 22:11:27.114 +0700
16668,1569,BH26.0896,"1000210020090000",1.00,882777.00,882777.00,2026-05-19 22:11:27.114 +0700
16669,1569,BH26.0896,"1000240020090000",2.00,943888.00,1887776.00,2026-05-19 22:11:27.114 +0700
16670,1569,BH26.0896,"1000250020050000",1.00,943888.00,943888.00,2026-05-19 22:11:27.114 +0700
16671,1569,BH26.0896,"1000250020220000",1.00,943888.00,943888.00,2026-05-19 22:11:27.114 +0700
16672,1569,BH26.0896,"1060010000200000",2.00,1326851.00,2653702.00,2026-05-19 22:11:27.114 +0700
16673,1569,BH26.0896,"1040010000080000",2.00,1326851.00,2653702.00,2026-05-19 22:11:27.114 +0700
16674,1570,BH26.0897,"000333002008000",1.00,2294444.00,2294444.00,2026-05-19 22:11:27.114 +0700
16675,1570,BH26.0897,"000333002001002",1.00,2294444.00,2294444.00,2026-05-19 22:11:27.114 +0700
16676,1570,BH26.0897,"000224002023000",5.00,1555000.00,7775000.00,2026-05-19 22:11:27.114 +0700
16677,1570,BH26.0897,"1000240020090000",3.00,943888.00,2831664.00,2026-05-19 22:11:27.114 +0700
16678,1570,BH26.0897,"1000270020220000",3.00,943888.00,2831664.00,2026-05-19 22:11:27.114 +0700
16679,1570,BH26.0897,"000225002023000",5.00,1616111.00,8080555.00,2026-05-19 22:11:27.114 +0700
16680,1570,BH26.0897,"000217003001000",5.00,1591666.00,7958330.00,2026-05-19 22:11:27.114 +0700
16681,1571,BH26.0898,"000225002023000",1.00,1616111.00,1616111.00,2026-05-19 22:11:27.114 +0700
16682,1571,BH26.0898,"000225002025000",1.00,1616111.00,1616111.00,2026-05-19 22:11:27.114 +0700
16683,1571,BH26.0898,"000216003001000",1.00,1530555.00,1530555.00,2026-05-19 22:11:27.114 +0700
16684,1571,BH26.0898,"000216003008000",1.00,1530555.00,1530555.00,2026-05-19 22:11:27.114 +0700
16685,1571,BH26.0898,"1000400050010000",1.00,2960555.00,2960555.00,2026-05-19 22:11:27.114 +0700
16686,1571,BH26.0898,"000224002023000",3.00,1555000.00,4665000.00,2026-05-19 22:11:27.114 +0700
16687,1571,BH26.0898,"000224002026000",2.00,1555000.00,3110000.00,2026-05-19 22:11:27.114 +0700
16688,1571,BH26.0898,"000224002015000",1.00,1555000.00,1555000.00,2026-05-19 22:11:27.114 +0700
16689,1571,BH26.0898,"000225002023000",4.00,1616111.00,6464444.00,2026-05-19 22:11:27.114 +0700
16690,1571,BH26.0898,"000225002015000",2.00,1616111.00,3232222.00,2026-05-19 22:11:27.114 +0700
16691,1571,BH26.0898,"000225002009000",1.00,1616111.00,1616111.00,2026-05-19 22:11:27.114 +0700
16692,1571,BH26.0898,"000225002002000",2.00,1616111.00,3232222.00,2026-05-19 22:11:27.114 +0700
16693,1571,BH26.0898,"000225002025000",2.00,1616111.00,3232222.00,2026-05-19 22:11:27.114 +0700
16694,1571,BH26.0898,"000225002004000",1.00,1616111.00,1616111.00,2026-05-19 22:11:27.114 +0700
16695,1571,BH26.0898,"000230002013000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16696,1571,BH26.0898,"000219002022000",1.00,1744444.00,1744444.00,2026-05-19 22:11:27.114 +0700
16697,1571,BH26.0898,"000217002001000",1.00,1469444.00,1469444.00,2026-05-19 22:11:27.114 +0700
16698,1571,BH26.0898,"000209002025000",1.00,1469444.00,1469444.00,2026-05-19 22:11:27.114 +0700
16699,1571,BH26.0898,"000209002003000",1.00,1469444.00,1469444.00,2026-05-19 22:11:27.114 +0700
16700,1571,BH26.0898,"000209002007000",1.00,1469444.00,1469444.00,2026-05-19 22:11:27.114 +0700
16701,1571,BH26.0898,"000207004000000",1.00,1530555.00,1530555.00,2026-05-19 22:11:27.114 +0700
16702,1571,BH26.0898,"000131002004005",2.00,1169907.00,2339814.00,2026-05-19 22:11:27.114 +0700
16703,1571,BH26.0898,"000333002001002",1.00,2294444.00,2294444.00,2026-05-19 22:11:27.114 +0700
16704,1572,BH26.0899,"000230002009000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16705,1572,BH26.0899,"000225002023000",3.00,1616111.00,4848333.00,2026-05-19 22:11:27.114 +0700
16706,1572,BH26.0899,"000225002015000",3.00,1616111.00,4848333.00,2026-05-19 22:11:27.114 +0700
16707,1572,BH26.0899,"000230002023000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16708,1572,BH26.0899,"000230002009000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16709,1572,BH26.0899,"000230002013000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16710,1572,BH26.0899,"000208002023000",3.00,1408333.00,4224999.00,2026-05-19 22:11:27.114 +0700
16711,1572,BH26.0899,"000209002025000",3.00,1469444.00,4408332.00,2026-05-19 22:11:27.114 +0700
16712,1572,BH26.0899,"000217003001000",3.00,1591666.00,4774998.00,2026-05-19 22:11:27.114 +0700
16713,1572,BH26.0899,"000217003008000",2.00,1591666.00,3183332.00,2026-05-19 22:11:27.114 +0700
16714,1572,BH26.0899,"000217003005000",1.00,1591666.00,1591666.00,2026-05-19 22:11:27.114 +0700
16715,1572,BH26.0899,"000216003001000",2.00,1530555.00,3061110.00,2026-05-19 22:11:27.114 +0700
16716,1572,BH26.0899,"000216003008000",2.00,1530555.00,3061110.00,2026-05-19 22:11:27.114 +0700
16717,1572,BH26.0899,"000216003005000",1.00,1530555.00,1530555.00,2026-05-19 22:11:27.114 +0700
16718,1572,BH26.0899,"000231002002000",1.00,2172222.00,2172222.00,2026-05-19 22:11:27.114 +0700
16719,1572,BH26.0899,"000217002001000",1.00,1469444.00,1469444.00,2026-05-19 22:11:27.114 +0700
16720,1573,BH26.0900,"000224002023000",6.00,1555000.00,9330000.00,2026-05-19 22:11:27.114 +0700
16721,1573,BH26.0900,"000224002002000",3.00,1555000.00,4665000.00,2026-05-19 22:11:27.114 +0700
16722,1573,BH26.0900,"000224002026000",3.00,1555000.00,4665000.00,2026-05-19 22:11:27.114 +0700
16723,1573,BH26.0900,"000224002004000",1.00,1555000.00,1555000.00,2026-05-19 22:11:27.114 +0700
16724,1573,BH26.0900,"000225002023000",5.00,1616111.00,8080555.00,2026-05-19 22:11:27.114 +0700
16725,1573,BH26.0900,"000225002002000",5.00,1616111.00,8080555.00,2026-05-19 22:11:27.114 +0700
16726,1573,BH26.0900,"000225002025000",5.00,1616111.00,8080555.00,2026-05-19 22:11:27.114 +0700
16727,1573,BH26.0900,"000230002023000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16728,1573,BH26.0900,"000230002013000",4.00,1799444.00,7197776.00,2026-05-19 22:11:27.114 +0700
16729,1573,BH26.0900,"000230002014000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16730,1573,BH26.0900,"000331002004000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16731,1573,BH26.0900,"000331002022000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16732,1573,BH26.0900,"000331002001000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16733,1574,BH26.0901,"1000240020090000",1.00,943888.00,943888.00,2026-05-19 22:11:27.114 +0700
16734,1574,BH26.0901,"000334002001000",2.00,1652777.00,3305554.00,2026-05-19 22:11:27.114 +0700
16735,1574,BH26.0901,"000334002004000",1.00,1652777.00,1652777.00,2026-05-19 22:11:27.114 +0700
16736,1574,BH26.0901,"1000270020220000",5.00,943888.00,4719440.00,2026-05-19 22:11:27.114 +0700
16737,1574,BH26.0901,"000230002023000",5.00,1799444.00,8997220.00,2026-05-19 22:11:27.114 +0700
16738,1574,BH26.0901,"000230002009000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16739,1574,BH26.0901,"000230002013000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16740,1574,BH26.0901,"000230002014000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16741,1574,BH26.0901,"000217003001000",3.00,1591666.00,4774998.00,2026-05-19 22:11:27.114 +0700
16742,1574,BH26.0901,"000217003008000",3.00,1591666.00,4774998.00,2026-05-19 22:11:27.114 +0700
16743,1574,BH26.0901,"000337002001000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16744,1574,BH26.0901,"000337002008000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16745,1574,BH26.0901,"000337002001000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16746,1574,BH26.0901,"000337002008000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16747,1574,BH26.0901,"000217003001000",2.00,1591666.00,3183332.00,2026-05-19 22:11:27.114 +0700
16748,1574,BH26.0901,"000217003008000",2.00,1591666.00,3183332.00,2026-05-19 22:11:27.114 +0700
16749,1574,BH26.0901,"000216003001000",5.00,1530555.00,7652775.00,2026-05-19 22:11:27.114 +0700
16750,1574,BH26.0901,"000216003008000",2.00,1530555.00,3061110.00,2026-05-19 22:11:27.114 +0700
16751,1574,BH26.0901,"000131002004005",1.00,1169907.00,1169907.00,2026-05-19 22:11:27.114 +0700
16752,1574,BH26.0901,"1000240020090000",2.00,943888.00,1887776.00,2026-05-19 22:11:27.114 +0700
16753,1574,BH26.0901,"000209002025000",2.00,1469444.00,2938888.00,2026-05-19 22:11:27.114 +0700
16754,1574,BH26.0901,"000209002003000",2.00,1469444.00,2938888.00,2026-05-19 22:11:27.114 +0700
16755,1574,BH26.0901,"000125002009000",4.00,1310555.00,5242220.00,2026-05-19 22:11:27.114 +0700
16756,1574,BH26.0901,"000224002023000",5.00,1555000.00,7775000.00,2026-05-19 22:11:27.114 +0700
16757,1574,BH26.0901,"000224002026000",1.00,1555000.00,1555000.00,2026-05-19 22:11:27.114 +0700
16758,1574,BH26.0901,"000224002002000",2.00,1555000.00,3110000.00,2026-05-19 22:11:27.114 +0700
16759,1574,BH26.0901,"000225002023000",5.00,1616111.00,8080555.00,2026-05-19 22:11:27.114 +0700
16760,1574,BH26.0901,"000225002025000",2.00,1616111.00,3232222.00,2026-05-19 22:11:27.114 +0700
16761,1574,BH26.0901,"000225002004000",1.00,1616111.00,1616111.00,2026-05-19 22:11:27.114 +0700
16762,1574,BH26.0901,"000225002002000",2.00,1616111.00,3232222.00,2026-05-19 22:11:27.114 +0700
16763,1568,BH26.0902,"000331002004000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16764,1568,BH26.0902,"000230002009000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16765,1568,BH26.0902,"000232003008000",2.00,2233333.00,4466666.00,2026-05-19 22:11:27.114 +0700
16766,1568,BH26.0902,"000232003009000",1.00,2233333.00,2233333.00,2026-05-19 22:11:27.114 +0700
16767,1568,BH26.0902,"000217003001000",2.00,1591666.00,3183332.00,2026-05-19 22:11:27.114 +0700
16768,1568,BH26.0902,"000217003008000",3.00,1591666.00,4774998.00,2026-05-19 22:11:27.114 +0700
16769,1568,BH26.0902,"000219002022000",1.00,1744444.00,1744444.00,2026-05-19 22:11:27.114 +0700
16770,1568,BH26.0902,"000219002023000",1.00,1744444.00,1744444.00,2026-05-19 22:11:27.114 +0700
16771,1568,BH26.0902,"000216003001000",1.00,1530555.00,1530555.00,2026-05-19 22:11:27.114 +0700
16772,1568,BH26.0902,"000216003008000",1.00,1530555.00,1530555.00,2026-05-19 22:11:27.114 +0700
16773,1575,BH26.0903,"000331002004000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16774,1575,BH26.0903,"000216003001000",1.00,1530555.00,1530555.00,2026-05-19 22:11:27.114 +0700
16775,1575,BH26.0903,"000125002009000",1.00,1310555.00,1310555.00,2026-05-19 22:11:27.114 +0700
16776,1575,BH26.0903,"000125002013000",1.00,1310555.00,1310555.00,2026-05-19 22:11:27.114 +0700
16777,1575,BH26.0903,"000331002001000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16778,1575,BH26.0903,"000225002023000",2.00,1616111.00,3232222.00,2026-05-19 22:11:27.114 +0700
16779,1575,BH26.0903,"000225002009000",1.00,1616111.00,1616111.00,2026-05-19 22:11:27.114 +0700
16780,1575,BH26.0903,"000225002015000",1.00,1616111.00,1616111.00,2026-05-19 22:11:27.114 +0700
16781,1575,BH26.0903,"000224002023000",1.00,1555000.00,1555000.00,2026-05-19 22:11:27.114 +0700
16782,1575,BH26.0903,"000224002015000",1.00,1555000.00,1555000.00,2026-05-19 22:11:27.114 +0700
16783,1575,BH26.0903,"000337002001000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16784,1575,BH26.0903,"000337002022000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16785,1575,BH26.0903,"000217003001000",1.00,1591666.00,1591666.00,2026-05-19 22:11:27.114 +0700
16786,1575,BH26.0903,"000217003008000",1.00,1591666.00,1591666.00,2026-05-19 22:11:27.114 +0700
16787,1585,BH26.0904,"000224002023000",2.00,1555000.00,3110000.00,2026-05-19 22:11:27.114 +0700
16788,1585,BH26.0904,"000337002008000",2.00,1622222.00,3244444.00,2026-05-19 22:11:27.114 +0700
16789,1585,BH26.0904,"000333002008000",3.00,2294444.00,6883332.00,2026-05-19 22:11:27.114 +0700
16790,1585,BH26.0904,"000333002001002",3.00,2294444.00,6883332.00,2026-05-19 22:11:27.114 +0700
16791,1585,BH26.0904,"000230002002000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16792,1585,BH26.0904,"000131002004005",1.00,1169907.00,1169907.00,2026-05-19 22:11:27.114 +0700
16793,1585,BH26.0904,"000336002001000",4.00,1377777.00,5511108.00,2026-05-19 22:11:27.114 +0700
16794,1585,BH26.0904,"000336002004000",2.00,1377777.00,2755554.00,2026-05-19 22:11:27.114 +0700
16795,1585,BH26.0904,"000336002022000",1.00,1377777.00,1377777.00,2026-05-19 22:11:27.114 +0700
16796,1585,BH26.0904,"000334002004000",2.00,1652777.00,3305554.00,2026-05-19 22:11:27.114 +0700
16797,1585,BH26.0904,"000334002013000",1.00,1652777.00,1652777.00,2026-05-19 22:11:27.114 +0700
16798,1585,BH26.0904,"1000240020090000",10.00,943888.00,9438880.00,2026-05-19 22:11:27.114 +0700
16799,1585,BH26.0904,"000125002013000",1.00,1310555.00,1310555.00,2026-05-19 22:11:27.114 +0700
16800,1585,BH26.0904,"000125002009000",1.00,1310555.00,1310555.00,2026-05-19 22:11:27.114 +0700
16801,1585,BH26.0904,"000125002023000",2.00,1310555.00,2621110.00,2026-05-19 22:11:27.114 +0700
16802,1585,BH26.0904,"1000320050200000",1.00,2960555.00,2960555.00,2026-05-19 22:11:27.114 +0700
16803,1585,BH26.0904,"000333002008000",2.00,2294444.00,4588888.00,2026-05-19 22:11:27.114 +0700
16804,1585,BH26.0904,"000333002022002",2.00,2294444.00,4588888.00,2026-05-19 22:11:27.114 +0700
16805,1577,BH26.0905,"000335002001000",1.00,2105000.00,2105000.00,2026-05-19 22:11:27.114 +0700
16806,1577,BH26.0905,"1000270020220000",5.00,943888.00,4719440.00,2026-05-19 22:11:27.114 +0700
16807,1577,BH26.0905,"000216003001000",2.00,1530555.00,3061110.00,2026-05-19 22:11:27.114 +0700
16808,1577,BH26.0905,"000216003008000",1.00,1530555.00,1530555.00,2026-05-19 22:11:27.114 +0700
16809,1577,BH26.0905,"000217003008000",3.00,1591666.00,4774998.00,2026-05-19 22:11:27.114 +0700
16810,1577,BH26.0905,"000217002001000",1.00,1469444.00,1469444.00,2026-05-19 22:11:27.114 +0700
16811,1577,BH26.0905,"000336002001000",2.00,1377777.00,2755554.00,2026-05-19 22:11:27.114 +0700
16812,1577,BH26.0905,"000336002022000",2.00,1377777.00,2755554.00,2026-05-19 22:11:27.114 +0700
16813,1577,BH26.0905,"000209002003000",1.00,1469444.00,1469444.00,2026-05-19 22:11:27.114 +0700
16814,1577,BH26.0905,"000337002001000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16815,1577,BH26.0905,"000225002023000",1.00,1616111.00,1616111.00,2026-05-19 22:11:27.114 +0700
16816,1578,BH26.0906,"000230002023000",2.00,1799444.00,3598888.00,2026-05-19 22:11:27.114 +0700
16817,1578,BH26.0906,"1000400050020000",1.00,2960555.00,2960555.00,2026-05-19 22:11:27.114 +0700
16818,1578,BH26.0906,"000337002001000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16819,1578,BH26.0906,"000337002008000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16820,1578,BH26.0906,"000337002022000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16821,1578,BH26.0906,"000336002001000",1.00,1377777.00,1377777.00,2026-05-19 22:11:27.114 +0700
16822,1578,BH26.0906,"000336002022000",1.00,1377777.00,1377777.00,2026-05-19 22:11:27.114 +0700
16823,1578,BH26.0906,"000336002004000",1.00,1377777.00,1377777.00,2026-05-19 22:11:27.114 +0700
16824,1578,BH26.0906,"000132002022001",1.00,1310555.00,1310555.00,2026-05-19 22:11:27.114 +0700
16825,1578,BH26.0906,"000216003001000",2.00,1530555.00,3061110.00,2026-05-19 22:11:27.114 +0700
16826,1578,BH26.0906,"000216003008000",1.00,1530555.00,1530555.00,2026-05-19 22:11:27.114 +0700
16827,1578,BH26.0906,"000216003005000",1.00,1530555.00,1530555.00,2026-05-19 22:11:27.114 +0700
16828,1578,BH26.0906,"000217003005000",1.00,1591666.00,1591666.00,2026-05-19 22:11:27.114 +0700
16829,1579,BH26.0907,"000209002003000",2.00,1469444.00,2938888.00,2026-05-19 22:11:27.114 +0700
16830,1579,BH26.0907,"000209002025000",2.00,1469444.00,2938888.00,2026-05-19 22:11:27.114 +0700
16831,1579,BH26.0907,"000209002007000",1.00,1469444.00,1469444.00,2026-05-19 22:11:27.114 +0700
16832,1579,BH26.0907,"000225002023000",2.00,1616111.00,3232222.00,2026-05-19 22:11:27.114 +0700
16833,1579,BH26.0907,"000224002023000",1.00,1555000.00,1555000.00,2026-05-19 22:11:27.114 +0700
16834,1579,BH26.0907,"000224002002000",1.00,1555000.00,1555000.00,2026-05-19 22:11:27.114 +0700
16835,1579,BH26.0907,"000230002009000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16836,1579,BH26.0907,"000230002013000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16837,1579,BH26.0907,"000230002002000",1.00,1799444.00,1799444.00,2026-05-19 22:11:27.114 +0700
16838,1579,BH26.0907,"000226003002000",1.00,1683333.00,1683333.00,2026-05-19 22:11:27.114 +0700
16839,1579,BH26.0907,"000217003008000",2.00,1591666.00,3183332.00,2026-05-19 22:11:27.114 +0700
16840,1579,BH26.0907,"000216003001000",2.00,1530555.00,3061110.00,2026-05-19 22:11:27.114 +0700
16841,1579,BH26.0907,"000216003008000",2.00,1530555.00,3061110.00,2026-05-19 22:11:27.114 +0700
16842,1579,BH26.0907,"000337002008000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16843,1579,BH26.0907,"000337002001000",1.00,1622222.00,1622222.00,2026-05-19 22:11:27.114 +0700
16844,1579,BH26.0907,"000208002003000",1.00,1408333.00,1408333.00,2026-05-19 22:11:27.114 +0700
16845,1579,BH26.0907,"000208002023000",1.00,1408333.00,1408333.00,2026-05-19 22:11:27.114 +0700
16846,1579,BH26.0907,"000208002007000",1.00,1408333.00,1408333.00,2026-05-19 22:11:27.114 +0700
16847,1579,BH26.0907,"000125002013000",1.00,1310555.00,1310555.00,2026-05-19 22:11:27.114 +0700
16848,1579,BH26.0907,"000125002002000",1.00,1310555.00,1310555.00,2026-05-19 22:11:27.114 +0700
16849,1579,BH26.0907,"000125002023000",1.00,1310555.00,1310555.00,2026-05-19 22:11:27.114 +0700
16850,1579,BH26.0907,"000131002004005",1.00,1169907.00,1169907.00,2026-05-19 22:11:27.114 +0700
16851,1579,BH26.0907,"000122002019000",2.00,1310555.00,2621110.00,2026-05-19 22:11:27.114 +0700
16852,1579,BH26.0907,"000122002009001",1.00,1310555.00,1310555.00,2026-05-19 22:11:27.114 +0700
16853,1579,BH26.0907,"1000240020090000",1.00,943888.00,943888.00,2026-05-19 22:11:27.114 +0700
16854,1579,BH26.0907,"1000270020150000",1.00,943888.00,943888.00,2026-05-19 22:11:27.114 +0700
16855,1580,BH26.0908,"000225002023000",6.00,1616111.00,9696666.00,2026-05-19 22:11:27.114 +0700
16856,1580,BH26.0908,"000225002025000",4.00,1616111.00,6464444.00,2026-05-19 22:11:27.114 +0700
